'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
1.139533,0.425853,-0.578255,0.05512,1.164434,1.091957,0.821228,-0.928834,-0.252758,0.203204,0.603879,-1.58309,1.644233,3.854859,1.871772,0.07241,0.554174,1.165212,-0.342941,-0.936197,0.567862,0.536653,0.19481,-0.16679,-0.102567,1.185129,0.188315,-0.463198,0.532955,0.528894,-0.304085,0.188314,-0.280891,-0.305343,0.850099,1.989555,-0.011816,0.00911,-0.444128,1.324398,0.287746,0.641435,-0.431698,-0.300137,1.332202,-0.280489,-0.164986,-0.038133,-0.121372,0.371974,censored
0.958247,0.425853,-0.578255,0.05512,-0.006936,1.116442,1.265579,0.024755,-0.630199,-1.135252,-0.556176,0.568169,-0.579886,-0.157364,-0.349244,-0.154607,-0.363987,-0.008241,1.253071,-0.936197,1.03116,0.301886,2.341142,-0.336776,-0.102567,-0.229998,-0.442349,-0.463198,0.640421,-0.508875,0.452116,-0.442349,0.780148,0.692439,-0.146636,-0.072764,0.747795,0.778569,-0.444128,3.209174,0.129763,-0.606327,0.426893,1.20473,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.937188,censored
0.848262,0.425853,-0.578255,0.05512,0.383521,1.434753,1.305974,-0.463628,0.30452,-0.204264,-0.792502,0.114386,-0.040767,-0.157364,0.17052,1.010686,-0.138331,0.38291,0.668685,-0.936197,-0.822033,-0.729111,0.246843,-0.193988,-0.102567,-0.229998,0.155699,-0.463198,-0.412744,0.507857,-0.304085,0.155698,0.06047,-0.039954,-0.146636,-0.072764,-0.407358,-0.391561,-0.444128,0.342961,0.981845,0.957649,-0.431698,-0.300137,-0.222235,0.761728,-0.164986,-0.038133,-0.121372,-0.120182,censored
4.825539,-2.403559,-0.578255,0.05512,-1.568763,-1.601437,-1.602505,-1.851662,-2.723281,-7.064837,-2.932172,-8.562845,-2.004389,-0.157364,-8.748241,-3.263345,-0.83464,-1.181694,-1.840736,-0.936197,-0.822033,-2.621233,-0.845835,-1.050717,-0.102567,-0.229998,-8.655152,-0.463198,-1.61636,-0.968659,-0.304085,-8.655152,-0.886329,-3.165213,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-5.991543,censored
0.044474,0.425853,-0.578255,0.05512,2.335805,1.238869,0.821228,-0.375137,1.229556,0.606984,0.481946,0.442828,-0.430974,-0.157364,-0.039858,1.406712,0.276411,2.338665,-0.792279,0.416824,-0.544054,-0.03985,-0.299496,-0.479564,-0.102567,0.760591,0.528448,-0.463198,1.392681,3.671752,-0.304085,0.528448,-0.305108,-0.918041,0.850099,1.989555,-0.691219,-0.679102,-0.444128,-0.361364,0.287746,0.017554,0.581721,-0.300137,1.332202,-0.280489,-0.164986,-0.038133,-0.121372,0.63712,censored
0.87838,0.425853,-0.578255,0.05512,0.773978,0.504307,0.25569,-0.414407,0.696904,0.271933,0.707652,-0.251321,0.393713,-0.157364,0.811427,1.210352,0.246862,0.774061,-0.494357,-0.936197,-0.590384,0.180879,-0.238792,-0.098796,-0.102567,-0.229998,1.05674,1.247645,0.389668,1.655314,2.012787,1.05674,-0.032202,-0.595223,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.718921,censored
0.05813,0.425853,-0.578255,0.05512,0.773978,0.945045,1.023205,-0.145829,-0.592143,-1.218183,-0.00209,0.291472,-0.251155,-0.157364,0.018873,0.025238,-0.3212,0.774061,0.049924,0.191321,0.166336,0.634292,-0.542314,0.932451,-0.102567,-0.229998,0.304269,-0.463198,0.389668,1.052036,-0.304085,0.30427,1.4474,0.54894,-0.146636,-0.072764,0.564647,0.27501,-0.444128,0.417663,0.687271,0.546908,0.504947,-0.300137,-0.222235,0.872266,-0.164986,-0.038133,-0.121372,-0.96782,censored
0.725315,0.425853,-0.578255,0.05512,-0.006936,0.185997,0.053712,-1.315543,0.386441,0.558915,-0.275779,0.790026,-0.843464,-0.157364,-0.086793,0.93547,0.375612,-0.008241,-0.036015,-0.936197,0.046651,-0.010865,0.520012,-1.050717,-0.102567,-0.229998,0.97791,-0.463198,-0.111839,-0.338299,0.99226,0.97791,-0.280891,0.212957,-0.146636,-0.072764,-0.197843,-0.179329,0.406277,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.940145,censored
-0.117524,0.425853,-0.578255,0.05512,-0.397393,-0.230254,-0.229056,-1.208319,-0.13982,0.676203,-0.382035,0.317362,-0.281913,-0.157364,-0.538166,-0.356473,0.133561,-0.399392,0.16451,0.191321,-0.822033,-0.235515,1.582338,1.487738,-0.102567,-0.229998,-0.652301,-0.463198,0.389668,-0.01864,-0.304085,-0.6523,-0.606896,0.736844,-0.146636,-0.072764,0.492884,0.520353,0.576358,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.01592,censored
-0.589359,-0.988853,-0.578255,0.05512,-0.006936,-0.426138,-0.188661,-0.913454,0.904728,-0.451069,-1.279305,1.345557,-1.503465,-0.157364,-0.189062,-0.814036,-0.83464,-0.008241,-0.293833,0.56716,-0.24291,0.936659,-0.390553,0.615144,-0.102567,-0.229998,1.142578,0.653603,-1.61636,-0.968659,-0.304085,1.142577,0.728173,0.834751,-0.146636,-0.072764,1.611202,1.653171,-0.444128,-0.361364,0.129763,0.450805,-0.431698,-0.300137,-0.222235,1.832896,-0.164986,-0.038133,-0.121372,0.073684,censored
1.222059,0.425853,-0.578255,0.05512,1.554891,1.336811,1.184787,-0.725812,-0.13982,0.441627,0.468011,-0.110997,0.227,-0.157364,0.12266,0.321797,-0.350539,1.556363,-0.336802,-0.936197,0.263409,0.691019,-0.162912,-0.277281,-0.102567,-0.229998,0.385106,-0.463198,1.392681,1.985263,-0.304085,0.385105,-0.291491,-0.896505,-0.146636,-0.072764,-0.395193,-0.079375,0.576358,-0.361364,0.605352,-0.062659,0.451425,-0.300137,-0.222235,0.806394,2.04087,2.412066,-0.121372,0.478032,censored
0.569045,0.425853,-0.578255,0.05512,-0.787849,-0.670992,-0.754198,0.195338,-1.353264,0.025786,0.448692,-0.35179,0.513075,-0.157364,0.942366,0.744615,0.705681,-0.790543,0.049924,-0.936197,-0.42492,0.710546,0.975295,0.377164,-0.102567,-0.229998,-1.110376,-0.463198,-0.111839,-0.888523,-0.304085,-1.110376,-0.401978,-0.554498,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,0.687271,-0.606327,2.378238,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.477701,censored
0.896617,0.425853,-0.578255,0.05512,0.773978,0.871588,0.700041,-1.075214,0.74113,0.579138,-0.110899,0.349343,-0.319909,-0.157364,-0.280798,0.361892,0.626009,0.774061,-0.179247,-0.936197,-0.049869,0.954648,0.06473,-0.019469,-0.102567,-0.229998,0.288009,-0.463198,-0.111839,-0.173546,-0.304085,0.288009,-0.422589,-0.17492,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,0.341232,0.049824,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.56169,censored
1.121611,0.425853,-0.578255,0.05512,1.554891,1.361296,1.467556,-0.243305,-0.113724,-0.454031,-0.130885,0.66645,-0.797244,-0.157364,-0.65085,-0.004125,-0.614594,1.556363,-0.186409,-0.936197,0.567862,0.150081,-0.845835,0.853124,-0.102567,2.246475,0.236905,-0.463198,-0.48797,0.587994,-0.304085,0.236906,-0.126564,0.482968,1.432607,4.802149,-0.15299,-0.133895,-0.444128,0.97411,-0.336723,-0.112084,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.204966,censored
0.71778,0.425853,-0.578255,0.05512,1.945348,1.263355,1.144392,-0.872662,-0.39359,-0.758456,-1.315237,0.366509,-0.340302,-0.157364,-0.384744,0.472056,-0.343523,1.947514,-0.523004,-0.936197,0.027347,-0.044344,0.368251,-0.416103,-0.102567,-0.229998,0.065078,0.702159,0.05533,0.419207,-0.304085,0.065078,0.984065,0.848526,-0.146636,-0.072764,0.81036,0.841946,1.626422,-0.361364,0.624941,-0.05478,1.360145,2.840455,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.717433,censored
0.613592,0.425853,-0.578255,0.05512,0.773978,0.283939,0.215295,1.085338,0.771256,0.074463,-0.830157,1.10501,-1.217682,-0.157364,-0.84994,0.865256,-0.097965,0.774061,-0.523004,-0.936197,-0.822033,-0.640114,-0.238792,0.456491,-0.102567,-0.229998,-0.085271,0.41082,1.392681,2.09764,-0.304085,-0.085271,0.214468,0.286975,-0.146636,-0.072764,-0.240745,-0.222788,0.332329,-0.361364,-0.06069,0.220994,-0.431698,-0.300137,-0.222235,1.373464,-0.164986,-0.038133,-0.121372,-0.190022,censored
1.280656,0.425853,-0.578255,0.05512,1.945348,1.312326,1.225183,-0.424528,1.521843,0.335902,0.315362,0.131602,-0.061221,-0.157364,0.315059,-0.206353,0.119925,1.947514,-0.484808,-0.936197,-0.049869,-0.054921,-0.238792,0.006973,-0.102567,-0.229998,0.257779,-0.463198,0.05533,1.099267,-0.304085,0.257778,-0.429387,0.516165,-0.146636,-0.072764,0.476206,0.503459,0.561985,0.362802,0.142103,-0.070317,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.500812,censored
-0.360555,-0.988853,-0.578255,0.05512,-0.397393,-0.940331,-1.036967,-1.851662,1.295436,0.598011,0.538848,1.029332,-1.127772,-0.157364,-0.835837,0.806276,1.424497,-0.399392,-0.981345,0.191321,-0.822033,-0.301328,0.368251,-1.050717,-0.102567,-0.229998,0.335706,-0.463198,0.389668,-0.150264,6.955446,0.335706,-0.280891,-0.431683,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,censored
0.82496,0.425853,-0.578255,0.05512,1.164434,1.336811,1.144392,-0.383162,-0.684801,-1.234409,-0.129485,0.315864,-0.280134,-0.157364,0.152035,0.963556,-0.097965,1.165212,-0.146509,-0.936197,-0.822033,-0.17784,-0.065351,-0.642751,-0.102567,-0.229998,-0.085271,-0.463198,-0.326771,-0.201752,-0.304085,-0.085271,1.127852,-1.498295,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.289233,-0.606327,0.464223,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.06904,censored
0.896275,0.425853,-0.578255,0.05512,-0.397393,0.06357,-0.10787,-1.555386,-1.930113,1.145358,0.982513,-0.628179,0.84144,-0.157364,0.489336,0.841974,0.948889,-0.399392,0.336388,-0.936197,0.104563,1.398056,0.975295,-0.098796,-0.102567,-0.229998,0.080904,-0.463198,0.389668,-0.347701,1.128717,0.080905,-0.886329,-0.867944,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,0.913628,0.395166,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.818536,censored
0.038331,0.425853,-0.578255,0.05512,-0.397393,0.553278,0.538459,-0.809208,0.067495,-0.527089,0.511301,-0.438097,0.615613,-0.157364,0.689785,0.253611,-0.207102,-0.399392,1.253071,0.191321,-0.358735,1.398056,2.189382,0.059857,-0.102567,-0.229998,0.374128,-0.463198,-0.613346,-0.230401,-0.304085,0.374129,0.484496,-1.096507,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.162265,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.300713,censored
-0.203106,0.425853,-0.578255,0.05512,1.164434,1.165413,0.942414,-1.499834,-0.368564,0.888789,0.554344,0.317362,-0.281913,-0.157364,-0.330315,0.233985,1.018558,1.165212,-0.269279,0.942999,0.097945,0.205696,-0.325512,-0.642751,-0.102567,-0.229998,0.746346,-0.463198,0.962818,1.580544,-0.304085,0.746346,-0.758868,-0.574939,-0.146636,-0.072764,-0.367441,-0.351126,0.11395,-0.361364,-0.253523,-0.01169,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.210914,censored
-1.143845,-0.988853,-0.578255,0.05512,-1.178306,-1.160699,-1.158154,0.024755,-1.048815,1.145358,0.166953,1.767191,-2.004389,-0.157364,-2.824515,0.693231,-0.83464,-1.181694,0.221802,1.318838,2.652705,0.340348,-0.845835,2.281005,-0.102567,-0.229998,0.854409,-0.463198,-1.61636,-0.968659,-0.304085,0.854409,-0.886329,0.396108,-0.146636,-0.072764,1.035597,1.070103,2.532288,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.421512,censored
0.760783,0.425853,-0.578255,0.05512,-0.787849,-0.670992,-0.875385,-1.259109,0.44939,1.145358,2.939855,0.442828,-0.430974,-0.157364,-0.546159,-0.407471,4.515947,-0.790543,-0.207894,-0.936197,-0.822033,0.784585,-0.845835,0.377164,-0.102567,-0.229998,1.172911,-0.463198,-0.111839,-0.888523,-0.304085,1.172911,-0.886329,-0.84759,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.669796,censored
-0.934801,-0.988853,-0.578255,0.05512,0.383521,-0.524079,-0.754198,-1.851662,0.473426,1.145358,1.801038,-0.069259,0.177413,-0.157364,0.38746,0.744615,3.016161,0.38291,-1.084472,1.318838,0.382542,2.106721,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,-0.412744,-0.194139,-0.304085,1.718915,-0.886329,-0.548278,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
-1.070293,0.425853,-0.578255,0.05512,-1.178306,-0.719962,-0.915781,-1.851662,-0.49066,1.145358,0.786778,-0.74552,0.980847,-0.157364,0.921841,1.258456,1.047974,-1.181694,1.253071,1.318838,-0.822033,-2.621233,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.49365,-0.304085,1.718915,-0.886329,0.326714,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
0.467621,0.425853,-0.578255,0.05512,1.164434,1.091957,0.98281,1.439284,0.522606,-0.622992,0.271847,0.557367,-0.567053,-0.157364,-0.625799,-0.237217,-0.57397,1.165212,-0.244725,0.191321,-0.623477,-0.156774,0.454972,0.445158,-0.102567,1.185129,-0.834702,-0.463198,0.103092,1.01913,-0.304085,-0.834701,-0.411999,0.493674,0.788762,1.989555,1.540359,1.581409,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.641702,censored
-0.869043,4.669972,-0.578255,0.05512,-1.178306,0.528793,0.25569,-1.372577,-0.799427,-0.426807,0.865905,0.123777,-0.051924,-0.157364,0.070033,0.200162,1.688864,-1.181694,6.237537,1.318838,-0.822033,-2.621233,-0.845835,-1.050717,-0.102567,-0.229998,1.49819,0.392224,-1.61636,-0.968659,-0.304085,1.49819,0.880896,0.260647,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.374794,censored
0.790078,0.425853,-0.578255,0.05512,-0.397393,0.06357,-0.188661,-1.538926,-0.211583,0.461175,0.993387,-0.029337,0.129983,-0.157364,-0.008599,0.693231,1.989281,-0.399392,0.221802,-0.936197,0.336213,-0.123416,-0.845835,0.853124,-0.102567,-0.229998,1.430746,-0.463198,0.389668,0.507857,-0.304085,1.430746,-0.205211,-0.019029,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.196874,censored
-0.221713,0.425853,-0.578255,0.05512,-0.397393,0.528793,0.498063,-0.152266,-0.638097,-0.248826,-1.248119,1.062871,-1.167618,-0.157364,-0.83199,0.447945,0.124427,-0.399392,1.195779,0.191321,-0.822033,-0.585145,0.368251,-0.098796,-0.102567,-0.229998,-0.238456,1.053965,-0.613346,-0.669149,-0.304085,-0.238456,-0.009725,-0.200766,-0.146636,-0.072764,-0.300241,-0.283056,-0.444128,0.608745,1.038907,1.547828,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.193339,censored
1.160327,0.425853,-0.578255,0.05512,0.773978,1.508209,1.427161,0.666687,0.978169,-0.475075,0.297443,-0.331097,0.392611,-0.157364,0.002082,0.128006,0.280066,0.774061,0.336388,-0.936197,-0.11782,-0.035138,0.06473,1.091104,-0.102567,-0.229998,-0.465099,0.065813,-0.111839,0.280871,-0.304085,-0.465099,0.173416,0.523948,-0.146636,-0.072764,-0.418563,-0.402912,-0.444128,0.315159,1.328615,1.39666,-0.431698,-0.300137,2.273045,0.720588,-0.164986,2.218629,-0.121372,-0.458354,censored
0.462701,0.425853,-0.578255,0.05512,-0.787849,-0.989302,-0.956176,0.797397,0.231658,1.145358,-1.182078,-0.616663,0.355734,-0.157364,0.397991,-0.470468,0.162038,-0.790543,-0.379772,-0.936197,-0.822033,1.154783,0.975295,0.377164,-0.102567,-0.229998,0.498436,-0.463198,-0.111839,-0.669149,-0.304085,0.498436,-0.886329,0.502237,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.144018,censored
-0.261104,-0.988853,-0.578255,0.05512,-0.006936,-0.009886,0.013317,-0.478674,-0.272844,-0.456631,-0.573813,0.828097,-0.888695,-0.157364,-0.760187,0.04529,-0.421383,-0.008241,-0.078985,0.191321,-0.127086,0.112534,-0.390553,-0.217786,-0.102567,-0.229998,-0.052267,-0.463198,-0.8641,-0.230401,-0.304085,-0.052267,0.562821,0.523123,-0.146636,-0.072764,-0.185809,-0.16714,0.427018,-0.361364,0.022924,0.321886,1.076073,-0.300137,-0.222235,1.575166,-0.164986,-0.038133,-0.121372,-0.468735,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.283126,-1.319736,-0.444349,-1.467432,1.145358,-1.072697,0.291472,-0.251155,-0.157364,0.391222,1.823681,-0.83464,-1.181694,-0.465711,1.318838,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,-1.61636,-0.968659,-0.304085,1.718915,-0.886329,-0.810678,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
0.581471,-0.988853,-0.578255,0.05512,-0.397393,-0.695477,-0.673407,1.901171,-0.211583,-0.223008,0.166953,-0.679396,-0.066604,-0.157364,0.052722,-0.154607,-0.83464,-0.399392,-0.465711,-0.936197,1.957757,-1.074629,-0.845835,-0.098796,-0.102567,-0.229998,-0.442349,1.212003,0.389668,-0.150264,-0.304085,-0.442349,-0.208966,0.786982,-0.146636,-0.072764,0.172189,0.195501,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.263273,censored
-1.178686,-0.988853,-0.578255,0.05512,-1.178306,-1.234156,-1.360131,-1.851662,0.147231,1.145358,2.380615,0.475937,-0.470309,-0.157364,-0.232885,1.581442,4.006368,-1.181694,-0.637589,1.318838,-0.822033,1.186514,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.669149,7.473984,1.718915,-0.886329,-0.170561,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
-1.228288,-0.988853,-0.578255,0.05512,-0.787849,-1.038273,-1.036967,0.400038,-0.044136,0.050665,0.042988,-0.815318,0.552411,-0.157364,-0.09445,-0.098084,0.294928,-0.790543,-0.55165,1.318838,1.03116,0.912472,-0.845835,0.615144,-0.102567,-0.229998,-0.355899,-0.463198,1.392681,0.319823,-0.304085,-0.355899,-0.225851,-1.081002,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.061099,censored
0.676455,-0.988853,-0.578255,0.05512,-0.006936,-0.303711,-0.067474,1.035133,-0.40479,0.092769,-0.452872,-0.337075,0.268322,-0.157364,-0.812684,-0.654614,-0.83464,-0.008241,-0.164924,-0.936197,0.683687,-0.660067,0.06473,-1.050717,-0.102567,-0.229998,-0.941102,0.567695,-0.111839,0.244609,-0.304085,-0.941102,-0.626855,0.761843,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,0.062372,0.369487,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.185514,censored
-0.635544,-0.988853,-0.578255,0.05512,1.554891,0.602249,0.578854,-0.009362,-0.165915,-0.198129,-0.633185,0.518506,-0.520883,-0.157364,-0.37691,-0.303621,1.013745,1.556363,-0.659074,0.942999,-0.127086,-0.21689,-0.390553,-0.693746,-0.102567,-0.229998,-0.167279,-0.463198,0.640421,1.870431,0.685851,-0.167279,0.231403,-0.066987,-0.146636,-0.072764,0.062301,0.084188,-0.444128,-0.361364,0.400553,0.777555,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.257147,censored
-1.232883,-0.988853,-0.578255,0.05512,-1.178306,-1.356583,-1.319736,-1.851662,-1.467432,1.145358,-0.142959,-1.989185,2.458389,-0.157364,1.483649,-0.719832,-0.83464,-1.181694,-0.465711,1.318838,0.567862,1.821139,-0.845835,-1.050717,-0.102567,-0.229998,0.422156,-0.463198,-1.61636,-0.968659,-0.304085,0.422156,-0.886329,-1.504131,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.084555,censored
-0.079528,0.425853,-0.578255,0.05512,-0.397393,-0.107827,-0.148265,-0.025959,-0.551001,0.257769,0.485242,-0.065557,0.173015,-0.157364,0.57685,-0.146969,0.997093,-0.399392,0.279094,0.191321,-0.405065,0.254019,0.368251,0.059857,-0.102567,-0.229998,-0.243747,0.623419,-0.613346,-0.230401,1.167442,-0.243747,-0.367382,-0.435832,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,1.810897,1.450794,2.909848,2.628252,-0.222235,1.775777,-0.164986,-0.038133,-0.121372,0.128325,censored
0.99001,0.425853,-0.578255,0.05512,1.164434,1.336811,1.184787,-0.564976,-0.283345,-0.496681,0.042988,0.486609,-0.482988,-0.157364,-0.533356,0.806276,-0.108489,1.165212,-0.121955,-0.936197,-0.150251,0.313585,-0.065351,-0.234785,-0.102567,-0.229998,0.236905,-0.463198,0.532955,1.318641,0.473722,0.236906,0.473301,-0.653099,-0.146636,-0.072764,-0.099167,-0.379238,-0.444128,0.373147,-0.295763,-0.062659,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.330665,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.283126,-1.27934,-0.600718,0.62565,1.145358,-1.279305,1.767191,-2.004389,-0.157364,-0.624274,0.504823,-0.83464,-1.181694,-0.293833,1.318838,-0.822033,0.340348,0.975295,-1.050717,-0.102567,-0.229998,-0.586433,-0.463198,-1.61636,-0.968659,-0.304085,-0.586433,-0.886329,-0.176912,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,2.758015,3.6222,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.298322,censored
0.673102,0.425853,-0.578255,0.05512,-0.006936,0.161512,0.174899,0.400038,-0.267398,0.050665,-0.618159,0.352118,-0.491324,1.876228,0.47005,0.957003,-0.83464,-0.008241,0.092893,-0.936197,-0.24291,-0.516801,0.06473,0.377164,-0.102567,-0.229998,0.335706,-0.463198,-0.8641,-0.559462,-0.304085,0.335706,-0.36465,-0.653695,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,0.781208,-0.045453,0.239378,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,censored
-1.314178,-0.988853,-0.578255,0.05512,-1.178306,-1.52798,-1.521714,1.901171,0.62565,1.145358,-2.932172,-3.397827,4.131931,-0.157364,1.025906,-1.002445,-0.83464,-1.181694,-1.325102,1.318838,-0.822033,-2.621233,0.975295,-1.050717,-0.102567,-0.229998,-5.19713,-0.463198,1.392681,-0.888523,-0.304085,-5.19713,-0.886329,-1.51271,-0.146636,-0.072764,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-3.295887,censored
