idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
46,-0.435208,-0.266335,-0.283232,0,-0.207588,-0.329457,-0.410973,-0.881227,0.340182,0.777439,0.969694,0.333808,-0.283661,-0.20702,-0.141671,0.165312,1.502983,-0.207588,-0.394092,0.549604,2.83261,0.033695,-0.304555,0.964892,-0.094986,-0.248872,0.627613,-0.679689,0.548116,-0.363874,-0.395696,0.627613,-0.630655,0.170383,-0.297,-0.15358,-0.232174,-0.197261,0.387531,-0.453878,0.498736,0.091883,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.034918,censored
47,-0.031178,-0.266335,-0.283232,0,-0.623639,-0.712378,-0.687906,-2.455788,0.907578,0.684835,-0.409281,1.863612,-1.862289,-0.20702,-1.478882,-0.956343,-0.259811,-0.623639,-0.193274,-0.709959,0.331251,1.155593,-0.196955,0.411037,-0.094986,-0.248872,2.080991,-0.679689,0.198485,-0.661011,3.408835,2.080991,-0.306377,0.427372,-0.297,-0.15358,0.307062,0.344313,1.213928,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.355916,censored
48,1.181766,-0.266335,-0.283232,0,0.90188,0.569234,0.578072,-0.061414,0.315646,-0.092376,-0.051998,0.070838,-0.012299,-0.20702,-0.611515,0.840689,-0.437953,0.90188,-0.387538,-0.709959,0.638195,-0.072946,-0.238339,-0.654071,-0.094986,-0.248872,0.067466,-0.203715,0.332958,1.023216,0.390364,0.067466,-0.049737,0.435476,-0.297,-0.15358,2.298479,2.099258,3.143814,0.165586,1.327499,0.9713,0.95161,0.327064,0.648016,0.330447,1.234017,-0.075651,-0.149339,-0.254319,censored
49,-0.190366,2.582553,-0.283232,0,-0.762322,1.264744,1.514369,0.033987,-0.470775,-1.020093,-0.69547,-0.254608,0.323534,-0.20702,-0.622117,-0.85077,-0.217043,-0.762322,10.730007,1.809166,-0.919428,-2.474154,16.481145,-1.25053,-0.094986,-0.248872,-1.042811,-0.379726,-1.549669,-0.700762,0.099685,-1.042811,0.410114,1.3368,-0.297,-0.15358,0.663878,0.702675,1.05365,0.717297,0.051055,0.051207,0.363917,0.038922,0.273579,0.05082,0.69385,-0.075651,-0.149339,-1.189483,censored
50,-0.626049,2.582553,-0.283232,0,-0.762322,0.709899,0.749507,0.138713,0.015225,-0.838604,-0.550994,-0.110895,0.175235,-0.20702,-0.568148,-0.034983,0.437247,-0.762322,7.200479,1.809166,-0.919428,-2.474154,4.645074,-1.25053,-0.094986,-0.248872,1.164704,-0.679689,-1.549669,-0.700762,-0.395696,1.164704,0.765024,0.972775,-0.297,-0.15358,1.32958,1.371262,2.105521,-0.453878,-0.273383,-0.88435,0.319071,0.955075,-0.364546,0.257087,-0.226717,-0.075651,-0.149339,-0.495874,censored
51,0.607494,-0.266335,-0.283232,0,0.763196,0.764602,0.855005,0.298586,0.646832,-0.120505,-0.582844,0.376164,-0.327369,-0.20702,-0.757545,-0.554059,0.340149,0.763196,-0.233843,0.009791,-0.279876,-0.269238,-0.376289,0.826428,-0.094986,-0.248872,0.347133,-0.274106,0.198485,0.480831,-0.395696,0.347133,-0.081527,0.572329,-0.297,-0.15358,0.373608,0.828859,0.678516,-0.453878,-0.06174,-0.88435,1.167987,0.21183,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.196858,censored
52,0.587057,-0.266335,-0.283232,0,0.763196,0.733343,0.815443,0.358033,0.746007,-0.100168,-0.589497,0.331933,-0.281727,-0.20702,-0.700492,-0.53212,0.375251,0.763196,-0.249057,0.009791,-0.49306,-0.205883,-0.376289,0.780274,-0.094986,-0.248872,0.295837,-0.265352,0.198485,0.480831,-0.395696,0.295838,-0.114858,0.625106,-0.297,-0.15358,0.400537,0.864921,0.706029,-0.453878,-0.039483,-0.88435,1.206958,0.22616,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.205525,censored
53,0.080046,-0.266335,-0.283232,0,0.485829,0.397311,0.406638,-0.309719,0.9694,0.150848,-0.087553,-0.568339,0.544106,-0.20702,0.438952,-0.54685,0.37696,0.485829,-0.296725,0.549604,-0.195655,0.290397,-0.412156,0.300265,-0.094986,0.466049,0.640553,0.386845,-0.500777,0.180215,-0.395696,0.640553,-0.091226,0.166915,0.863056,1.740699,0.766412,0.805653,1.079839,-0.453878,0.26292,-0.052744,0.549391,1.293848,0.769899,-0.425727,-0.226717,-0.075651,1.175672,0.295489,censored
54,-1.456184,2.582553,-0.283232,0,-0.762322,-0.501381,-0.569221,-1.177615,0.961135,-0.74151,3.48843,1.153196,-1.417756,-0.20702,-0.454984,2.403909,0.223218,-0.762322,1.115086,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,2.251155,1.014218,-1.549669,-0.700762,-0.395696,2.251155,1.22601,0.444638,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.116441,censored
55,-1.608531,2.582553,-0.283232,0,-0.762322,-0.352902,-0.292288,0.178024,-0.637465,-0.715226,-1.254074,1.106029,-1.080527,-0.20702,-1.168409,-1.123863,-0.353124,-0.762322,2.393018,1.809166,-0.919428,-2.474154,1.417055,-1.25053,-0.094986,-0.248872,-1.074771,-0.679689,-1.549669,-0.700762,-0.395696,-1.07477,0.379872,-0.539446,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.903909,1.565109,-0.637644,-0.452136,1.863091,-0.425727,-0.226717,-0.075651,-0.149339,-0.968656,censored
56,0.478516,-0.266335,-0.283232,0,-0.346272,-0.024684,-0.120853,-0.11247,-0.824104,0.463173,0.666154,0.253898,-0.201201,-0.20702,-0.467892,1.319957,0.600585,-0.346272,0.080569,-0.709959,-0.65887,-0.292087,0.341049,0.411037,-0.094986,-0.248872,-1.293921,0.167265,0.198485,-0.512442,-0.395696,-1.293921,-0.35637,-0.745149,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,2.137304,1.757223,-0.637644,-0.452136,-0.364546,2.265362,-0.226717,-0.075651,-0.149339,-0.248847,censored
57,0.026746,-0.266335,-0.283232,0,-0.346272,-0.556084,-0.529659,-0.106713,-0.667293,0.782251,-1.457578,1.261124,-1.240572,-0.20702,-1.338146,-0.159491,-0.59271,-0.346272,-0.391049,-0.709959,-0.919428,0.085102,-0.196955,-0.142819,-0.094986,-0.248872,-0.31663,-0.679689,1.072562,0.104042,-0.395696,-0.31663,-0.47302,0.370259,-0.297,-0.15358,0.722073,0.761122,0.626835,-0.453878,-0.103549,0.329346,-0.637644,-0.452136,-0.364546,2.047166,-0.226717,-0.075651,-0.149339,0.363084,censored
58,-0.410388,-0.266335,-0.283232,0,0.347146,-0.055942,-0.094479,-0.800249,0.387308,1.082724,-0.322703,-0.718723,0.80246,-0.20702,0.688046,0.886376,-0.919664,0.347146,-0.480639,0.549604,-0.195655,0.479079,-0.615401,-0.08128,-0.094986,-0.248872,0.198387,-0.679689,0.781203,0.625921,-0.395696,0.198387,-0.674506,-1.092532,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,2.045009,1.040225,1.193782,0.894766,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.867148,censored
59,0.804763,1.632924,-0.283232,0,1.179247,0.967785,1.158312,-0.436532,1.477773,-0.864169,-0.764339,-5.478083,5.200723,0.900763,5.579793,-0.118743,-0.819686,1.179247,-0.284555,-0.709959,-0.323866,0.495551,-0.089354,0.595655,-0.094986,-0.248872,0.873231,-0.679689,0.315029,0.326115,0.180748,0.873231,0.518881,-0.672227,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.903909,1.565109,-0.24916,-0.452136,0.378,0.128801,-0.226717,-0.075651,-0.149339,-0.641251,censored
60,0.312925,-0.266335,-0.283232,0,-0.207588,-0.26694,-0.265913,0.085609,-0.221194,0.518123,-0.451811,-0.976769,1.068742,-0.20702,-0.550074,-0.115804,0.064327,-0.207588,-0.260213,-0.709959,0.956591,-0.12595,0.341049,1.186434,-0.094986,-0.248872,-0.659539,0.330712,1.247378,-0.038088,-0.395696,-0.659539,-0.681323,-0.322607,-0.297,-0.15358,0.162005,0.198626,-0.596275,2.176129,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.427121,censored
61,0.288018,-0.266335,-0.283232,0,-0.346272,-0.376346,-0.358224,0.441405,0.907578,0.357161,0.600796,0.817637,-1.013776,-0.20702,0.1806,0.517832,-0.77303,-0.346272,-0.193274,-0.709959,-0.224606,0.457391,0.072047,-0.419747,-0.094986,-0.248872,0.795311,-0.679689,0.198485,-0.185989,-0.395696,0.795311,-0.227441,0.53987,-0.297,-0.15358,-0.283529,-0.248839,-0.596275,1.045226,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.635626,censored
62,-0.801988,-1.215965,-0.283232,0,-0.484955,-0.728008,-0.727468,1.49493,0.879988,1.295499,-0.427646,0.274351,-0.222307,-0.20702,0.345297,-0.034983,-0.119843,-0.484955,-0.507686,0.549604,0.904479,0.059893,-0.376289,-0.142819,-0.094986,-0.248872,1.262831,1.938168,0.781203,-0.512442,-0.395696,1.262831,-0.779993,-0.46236,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.568729,censored
63,-2.039353,-1.215965,-0.283232,0,-0.207588,-0.25131,-0.33185,-1.898636,0.137179,-2.585602,0.243384,0.221088,-0.167344,-0.20702,-1.0439,2.445599,-0.29929,-0.207588,-0.321067,1.809166,-0.919428,0.300048,-0.734958,-0.585904,-0.094986,-0.248872,2.105716,-0.679689,0.548116,-0.516219,-0.395696,2.105715,4.411694,-2.114326,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.315072,0.842832,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.051609,censored
64,-1.083022,2.582553,-0.283232,0,-0.623639,-0.298199,-0.239539,-0.737114,-0.347536,0.279408,0.80966,0.842493,-1.013776,2.894772,0.480829,0.199261,-1.286249,-0.623639,0.841243,1.809166,-0.294088,0.720023,0.341049,0.411037,-0.094986,-0.248872,-0.817238,-0.679689,-1.549669,-0.700762,-0.395696,-0.817239,-0.690043,-0.28522,-0.297,-0.15358,-0.37362,-0.33932,0.17076,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.354835,censored
65,-0.660238,-0.266335,-0.283232,0,-0.484955,-0.602972,-0.608782,-1.053921,-1.500767,0.610843,1.571774,-0.32721,0.398453,-0.20702,-0.037379,-0.480802,1.197067,-0.484955,-0.325124,0.549604,-0.919428,0.14173,0.341049,0.226418,-0.094986,-0.248872,0.131733,1.178145,-0.384233,-0.334558,-0.395696,0.131734,-0.20089,0.326728,-0.297,-0.15358,0.078446,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.182541,censored
66,-0.896036,-0.266335,-0.283232,0,0.069779,-0.235681,-0.292288,-0.348739,-0.361565,0.7742,-0.335821,-0.090882,0.154583,-0.20702,0.473913,0.551336,0.580001,0.069779,-0.47581,1.179385,-0.621647,0.054525,-0.120097,-0.617553,-0.094986,-0.248872,-0.19817,0.367454,1.946639,0.655826,-0.395696,-0.19817,-0.681323,0.145597,-0.297,-0.15358,-0.33722,-0.302762,-0.596275,-0.453878,0.238267,0.748622,-0.637644,-0.452136,-0.364546,-0.425727,2.986899,-0.075651,-0.149339,0.668367,censored
67,-1.49313,2.582553,-0.283232,0,-0.762322,-0.493566,-0.450535,3.944988,-0.772208,-0.046716,-0.118003,0.077687,-0.019366,-0.20702,0.845721,-1.213466,-1.286249,-0.762322,1.662771,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,-1.761101,1.999048,-1.549669,-0.700762,-0.395696,-1.761102,-0.046799,0.778946,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,2.312592,1.204336,2.343747,3.933126,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.763076,censored
68,0.022715,-0.266335,-0.283232,0,-0.623639,-0.696749,-0.635157,-0.457724,0.761065,-0.309486,-1.203411,1.913222,-1.913481,-0.20702,-0.248955,-2.100099,-0.401389,-0.623639,-0.071566,-0.709959,0.643921,-0.046579,0.341049,2.072603,-0.094986,-0.248872,-1.70955,3.292232,-1.549669,-0.700762,2.884072,-1.709551,-0.181395,1.768794,-0.297,-0.15358,3.198926,3.248712,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.618672,censored
69,1.461073,-0.266335,-0.283232,0,1.456613,0.999044,1.356121,1.004748,0.772693,-0.607657,-0.050143,-1.083862,1.107114,0.883454,0.682008,-1.724142,-0.573445,1.456613,-0.309612,-0.709959,0.748145,-0.32635,0.087871,0.639095,-0.094986,-0.248872,-1.026071,0.280192,-0.315678,0.103077,-0.395696,-1.02607,-0.092132,0.173689,-0.297,-0.15358,-0.217908,-0.182934,-0.344858,-0.03746,-0.686235,-0.634868,-0.281534,0.07166,0.316121,-0.425727,-0.226717,-0.075651,-0.149339,-0.554853,censored
70,-1.511642,-0.266335,-0.283232,0,-0.762322,-0.759267,-0.753842,2.6143,1.362814,1.667856,-0.106258,-2.364758,1.905299,8.798181,1.945441,0.425696,-1.286249,-0.762322,0.263131,1.809166,-0.137753,-0.685415,0.341049,3.73417,-0.094986,-0.248872,0.31318,-0.679689,-1.549669,-0.700762,4.359968,0.31318,-1.056269,0.88748,-0.297,-0.15358,0.602358,0.640889,-0.596275,3.293882,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.445953,censored
71,-1.449956,2.582553,-0.283232,0,-0.623639,-0.102831,0.037394,1.527852,-0.913366,-0.482503,-1.495115,0.652289,-0.612307,-0.20702,-1.36947,-0.841173,-0.965487,-0.623639,1.480209,1.809166,-0.919428,1.997693,0.879052,-1.25053,-0.094986,-0.248872,-0.691258,0.040222,0.198485,-0.661011,-0.395696,-0.691258,0.221389,0.459194,-0.297,-0.15358,-0.505001,-0.471271,-0.596275,-0.453878,0.27987,0.799653,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.579863,censored
72,-1.105624,2.582553,-0.283232,0,-0.762322,0.483273,0.617634,0.581592,0.090111,-1.503181,-1.197794,0.381999,-0.333391,-0.20702,-0.253895,-1.446744,-0.458477,-0.762322,6.59194,1.809166,-0.919428,-2.474154,1.417055,-1.25053,-0.094986,6.900342,-0.516291,-0.215231,-1.549669,-0.700762,-0.395696,-0.516291,0.784244,1.520044,0.713372,1.740699,0.078446,0.114705,0.133646,-0.453878,0.087961,-0.160048,0.396225,0.308212,0.623519,-0.425727,-0.226717,-0.075651,-0.149339,-1.342267,censored
73,0.362252,-0.266335,-0.283232,0,-0.346272,-0.00124,-0.107666,-1.616022,0.010301,-0.587869,0.603724,0.733747,-0.840643,-0.20702,-0.458288,0.031782,2.060829,-0.346272,0.095782,-0.709959,-0.919428,0.720023,0.61005,-0.419747,-0.094986,-0.248872,0.3947,-0.679689,0.198485,-0.458034,2.36121,0.394699,0.629969,-0.359052,-0.297,-0.15358,-0.446156,-0.412171,0.059596,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.726661,censored
74,-0.157936,-0.266335,-0.283232,0,0.347146,-0.126275,-0.002168,0.742412,0.387308,0.710368,0.818553,0.114562,-0.222307,2.285491,-0.057666,-1.052068,-0.95299,0.347146,-0.433309,0.549604,-0.803624,-0.118744,-0.734958,-0.881293,-0.094986,-0.248872,1.888974,0.816229,1.169682,0.752726,-0.395696,1.888973,-0.490966,0.085703,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.333359,0.865263,-0.637644,-0.452136,-0.364546,1.950819,-0.226717,-0.075651,-0.149339,1.393334,censored
75,0.437378,-0.266335,-0.283232,0,0.347146,0.577049,0.512136,-0.457724,-1.070344,-1.368776,-0.855109,1.059062,-1.123485,-0.20702,-1.987058,-0.432121,-0.622604,0.347146,-0.169608,-0.709959,1.079426,0.854186,-0.01762,1.087971,-0.094986,-0.248872,-0.878291,-0.679689,-1.16119,-0.661011,-0.395696,-0.878291,0.638474,0.171964,-0.297,-0.15358,-0.619556,-0.586322,-0.206145,-0.453878,1.431832,1.051285,0.467527,-0.452136,0.691661,1.940575,1.29698,-0.075651,-0.149339,-1.317229,censored
76,0.388281,-0.266335,-0.283232,0,-0.068905,-0.087201,-0.199977,-0.820276,-0.032264,-0.181916,0.920111,-0.993041,0.927691,2.178974,1.175862,-0.034983,2.438725,-0.068905,-0.325124,-0.709959,0.617866,0.480164,0.520383,0.687964,-0.094986,-0.248872,-0.645896,0.249228,-0.384233,-0.349216,-0.395696,-0.645896,0.072308,-0.097174,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-0.502528,-0.160048,0.396225,-0.452136,-0.364546,1.050032,-0.226717,-0.075651,-0.149339,-0.688778,censored
77,1.247404,-0.266335,-0.283232,0,1.179247,0.842749,0.881379,0.360927,-0.260018,0.302548,0.356694,-0.884802,0.895587,-0.20702,0.933562,0.156967,-0.573445,1.179247,-0.36975,-0.709959,0.748145,0.190972,-0.232821,-0.032048,-0.094986,0.227742,-0.066274,-0.679689,0.781203,0.88286,0.264812,-0.066274,-0.508291,0.741616,0.573042,1.740699,-0.669055,-0.636036,-0.596275,-0.453878,0.178174,0.674912,-0.192506,-0.452136,0.486287,0.209669,1.000705,-0.075651,-0.149339,0.483065,censored
78,1.819275,1.632924,-0.283232,0,2.427398,2.45258,2.305605,-0.098945,-0.154639,-1.225296,-0.635346,0.442095,-0.478968,-0.20702,-0.255355,0.403759,-0.166129,2.427398,-0.314982,-0.709959,0.909011,0.491219,-0.01762,0.318727,-0.094986,-0.248872,-0.209765,-0.451146,0.052806,2.174015,-0.018263,-0.209766,0.475266,-0.32727,-0.297,-0.15358,0.063326,0.217209,-0.237108,1.628211,0.069215,0.184858,0.12545,-0.452136,-0.364546,0.30044,-0.226717,-0.075651,0.402749,-1.026471,censored
79,0.176719,-0.266335,-0.283232,0,-0.484955,-0.556084,-0.569221,1.378732,0.514825,0.945046,0.220532,-0.308741,0.379395,-0.20702,-0.589156,-2.202888,1.732685,-0.484955,-0.26427,-0.709959,-0.919428,-0.834477,-0.734958,-1.25053,-0.094986,4.517271,-0.584906,4.402033,0.781203,-0.185989,-0.395696,-0.584906,-1.056269,0.373758,7.072767,4.889032,-0.874121,-0.841991,-0.596275,-0.453878,-0.016243,0.436436,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.942809,censored
80,0.932028,-0.266335,-0.283232,0,0.90188,0.459828,0.644009,1.338155,-1.057885,-1.192788,-0.675429,0.247008,-0.194091,-0.20702,-0.374397,-1.204963,0.139359,0.90188,-0.364133,-0.709959,0.036907,0.243267,-0.321109,-0.441049,-0.094986,-0.248872,-1.357695,0.234483,0.332958,0.760498,-0.395696,-1.357694,0.591729,0.9925,-0.297,-0.15358,2.406944,1.982542,1.558729,1.925652,0.359773,-0.527948,1.397274,1.792701,-0.364546,0.30044,-0.226717,-0.075651,0.8699,-1.490944,censored
81,-1.307874,2.582553,-0.283232,0,-0.762322,-0.548269,-0.595595,0.713017,-1.577252,1.155866,1.093209,0.671071,-0.950095,4.606105,-0.41882,-0.322908,1.921368,-0.762322,0.993378,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,6.900342,-0.289483,-0.679689,-1.549669,-0.700762,-0.395696,-0.289483,-1.056269,0.425702,3.618189,1.740699,0.048679,0.084809,0.817946,-0.453878,0.051055,0.518986,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.108317,censored
82,-0.420149,-0.266335,-0.283232,0,-0.346272,-0.431049,-0.384599,-0.343251,0.793769,0.643875,0.146261,1.11489,-1.089671,-0.20702,-0.261809,-0.994733,0.31756,-0.346272,-0.223701,0.549604,-0.919428,0.294132,-0.734958,-0.419747,-0.094986,-0.248872,1.384581,-0.679689,0.198485,-0.13158,-0.395696,1.384581,-0.585811,0.646283,-0.297,-0.15358,0.971478,1.629475,3.174981,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.295892,censored
83,-1.447324,2.582553,-0.283232,0,-0.762322,-0.579528,-0.542846,0.360927,1.53142,0.5301,0.847704,-0.483171,-0.466588,-0.20702,1.198348,-0.034983,-1.286249,-0.762322,1.236794,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,-0.847504,4.119715,-1.549669,-0.700762,-0.395696,-0.847504,-0.181395,1.337167,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.940889,1.610469,-0.637644,-0.452136,6.442123,-0.425727,-0.226717,-0.075651,-0.149339,-0.204712,censored
84,-0.439543,-0.266335,-0.283232,0,-0.346272,-0.180978,-0.226352,-0.765759,-0.913366,0.57561,1.577205,0.785679,-0.925835,-0.20702,-0.092574,0.732816,-0.430884,-0.346272,-0.041139,0.969458,0.331251,0.416737,-0.734958,-1.25053,-0.094986,-0.248872,1.652431,-0.679689,-0.675592,-0.661011,-0.395696,1.652431,-0.646105,-0.750678,-0.297,-0.15358,-0.381961,-0.347698,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.295892,censored
85,6.576261,2.582553,-0.283232,0,10.88709,10.15007,10.112471,-0.08723,-0.244536,-2.418361,-0.422206,-0.141304,0.154847,0.184236,0.406644,0.663678,-0.404534,10.88709,-0.349704,-0.480948,0.110743,0.187343,-0.304555,-0.292686,-0.094986,-0.248872,-0.056225,-0.270261,0.424717,10.274906,0.167771,-0.056225,1.402312,0.185028,-0.297,-0.15358,-0.524245,-0.420319,-0.489035,-0.453878,0.902331,0.818275,0.425624,0.441543,1.087113,0.333135,-0.017299,-0.075651,0.162428,-2.089357,censored
86,-0.73265,2.582553,-0.283232,0,-0.762322,0.178499,0.301139,0.441405,-1.065111,-0.462024,-0.106258,1.645793,-1.637517,-0.20702,-1.80346,-0.772071,-0.516421,-0.762322,5.131445,1.809166,-0.919428,-2.474154,3.569068,-1.25053,-0.094986,14.049556,-0.16895,1.048096,-1.549669,-0.700762,-0.395696,-0.16895,0.242291,1.508505,2.208721,4.889032,1.783542,1.827193,2.119029,1.045226,0.737498,0.462852,1.285353,-0.452136,-0.364546,0.489243,1.540772,-0.075651,-0.149339,-0.534845,censored
87,0.192861,-0.266335,-0.283232,0,-0.207588,-0.180978,-0.107666,0.06351,-1.309223,-0.587869,-0.713768,-0.918746,0.832985,2.451659,0.616359,-0.902931,0.201342,-0.207588,-0.114164,-0.709959,0.470215,1.798944,0.55625,0.300265,-0.094986,-0.248872,-1.701519,-0.679689,-0.850407,-0.552193,-0.395696,-1.701519,0.233828,-0.75311,-0.297,-0.15358,-0.446156,-0.412171,0.059596,-0.453878,1.02932,-0.233528,2.149309,2.280709,-0.364546,0.900317,-0.226717,-0.075651,-0.149339,-1.118123,censored
88,1.271109,-0.266335,-0.283232,0,0.069779,0.569234,0.406638,-0.846236,-1.700194,-0.304254,2.25059,-0.107236,0.171459,-0.20702,0.420143,1.500616,0.852162,0.069779,-0.015059,-0.709959,0.14365,0.271898,-0.120097,-0.696675,-0.094986,-0.248872,0.342941,-0.679689,-0.550724,-0.494306,-0.395696,0.342942,0.129618,-1.074615,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-0.415048,-0.468547,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.121345,censored
89,-1.049509,2.582553,-0.283232,0,-0.762322,0.069093,-0.002168,-0.010106,0.58438,-0.459895,0.162659,1.132784,-1.108137,-0.20702,-1.037717,0.62313,1.379822,-0.762322,3.731805,1.809166,-0.919428,-2.474154,4.645074,-1.25053,-0.094986,-0.248872,-0.19817,0.06827,-1.549669,-0.700762,0.839541,-0.19817,0.460981,0.370791,-0.297,-0.15358,1.043385,1.083827,-0.008547,3.439899,0.333359,0.282059,1.027289,0.772321,-0.364546,0.762546,-0.226717,-0.075651,-0.149339,-0.71141,censored
90,0.709528,-0.266335,-0.283232,0,0.90188,0.717714,0.868192,0.988428,0.508583,-1.65471,-1.522486,-0.585608,0.665098,-0.20702,0.068073,0.061663,-0.927354,0.90188,-0.284555,-0.709959,-0.066692,0.08899,-0.15557,0.198015,-0.094986,-0.248872,-0.647709,-0.276942,0.332958,0.539754,2.929943,-0.647709,1.317847,0.871058,-0.297,-0.15358,2.016888,2.06155,0.036663,-0.453878,1.467144,1.941948,0.258858,0.207187,1.349021,2.13363,-0.226717,-0.075651,-0.149339,-1.925685,censored
91,-2.108192,2.582553,-0.283232,0,-0.762322,-0.610787,-0.62197,-2.455788,3.133176,-2.428066,1.745551,-2.895879,3.049099,-0.20702,2.459588,1.500616,-1.286249,-0.762322,0.87167,1.809166,-0.919428,-2.474154,1.417055,-1.25053,-0.094986,-0.248872,1.652431,-0.679689,-1.549669,-0.700762,-0.395696,1.652431,4.192974,-2.97354,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.005437,censored
